1.962923,1.08E-16,2.79E-17
1.9652135,6.42E-17,2.70E-17
1.9675021,5.45E-17,2.43E-17
1.9697884,9.97E-17,2.62E-17
1.9720727,1.39E-16,2.66E-17
1.974355,9.35E-17,2.37E-17
1.9766351,9.37E-17,2.17E-17
1.9789132,1.34E-16,2.12E-17
1.9811891,1.16E-16,1.96E-17
1.983463,1.09E-16,1.56E-17
1.9857349,1.29E-16,1.45E-17
1.9880048,9.85E-17,1.34E-17
1.9902726,1.12E-16,1.27E-17
1.9925383,1.24E-16,1.34E-17
1.9948021,1.26E-16,1.73E-17
1.9970638,1.51E-16,2.58E-17
1.9993234,1.70E-16,3.27E-17
2.001581,1.30E-16,3.92E-17
2.0038366,1.44E-16,4.42E-17
2.0060904,8.67E-17,4.12E-17
2.008342,1.33E-16,3.16E-17
2.0105915,1.64E-16,3.10E-17
2.0128393,1.65E-16,3.05E-17
2.015085,1.76E-16,2.84E-17
2.0173285,2.13E-16,2.97E-17
2.0195704,2.00E-16,2.64E-17
2.02181,1.89E-16,2.53E-17
2.0240476,2.24E-16,2.79E-17
2.0262835,2.16E-16,2.51E-17
2.0285172,2.28E-16,2.52E-17
2.030749,2.42E-16,2.59E-17
2.032979,2.34E-16,2.22E-17
2.0352068,2.60E-16,2.26E-17
2.037433,2.45E-16,2.48E-17
2.0396569,2.62E-16,2.45E-17
2.041879,2.57E-16,2.37E-17
2.044099,2.56E-16,2.29E-17
2.0463173,2.79E-16,2.33E-17
2.0485334,2.81E-16,2.34E-17
2.0507479,2.75E-16,2.46E-17
2.0529602,3.18E-16,2.99E-17
2.0551705,3.03E-16,3.07E-17
2.057379,2.85E-16,2.88E-17
2.0595856,3.51E-16,3.04E-17
2.0617902,3.22E-16,2.84E-17
2.063993,3.26E-16,2.42E-17
2.0661938,3.32E-16,2.41E-17
2.0683925,2.99E-16,2.40E-17
2.0705895,3.19E-16,2.58E-17
2.0727844,3.23E-16,2.44E-17
2.0749776,3.32E-16,2.55E-17
2.0771687,3.42E-16,2.34E-17
2.0793579,3.45E-16,2.34E-17
2.081545,3.26E-16,2.02E-17
2.0837305,3.12E-16,2.09E-17
2.085914,3.35E-16,2.17E-17
2.0880954,3.41E-16,2.35E-17
2.090275,3.41E-16,2.23E-17
2.0924528,3.38E-16,2.23E-17
2.0946283,2.93E-16,1.85E-17
2.0968022,3.39E-16,2.28E-17
2.098974,3.00E-16,1.72E-17
2.1011438,3.06E-16,2.02E-17
2.1033118,3.36E-16,2.13E-17
2.1054778,3.06E-16,2.20E-17
2.107642,3.07E-16,2.27E-17
2.1098042,2.95E-16,2.28E-17
2.1119645,2.69E-16,2.11E-17
2.1141226,2.94E-16,2.37E-17
2.116279,2.73E-16,2.03E-17
2.1184332,2.26E-16,1.84E-17
2.1205857,2.53E-16,2.08E-17
2.1227362,2.54E-16,2.12E-17
2.1248848,2.03E-16,1.75E-17
2.1270313,2.57E-16,2.06E-17
2.129176,2.19E-16,1.85E-17
2.1313186,2.25E-16,1.82E-17
2.133459,2.16E-16,1.71E-17
2.1355977,2.16E-16,1.60E-17
2.1377344,2.10E-16,1.57E-17
2.1398692,2.20E-16,1.56E-17
2.1420019,1.95E-16,1.45E-17
2.1441326,1.77E-16,1.42E-17
2.1462612,2.03E-16,1.78E-17
2.148388,1.63E-16,1.94E-17
2.1505127,1.66E-16,2.26E-17
2.1526356,1.36E-16,2.36E-17
2.154756,1.32E-16,2.32E-17
2.156875,1.45E-16,2.11E-17
2.1589916,1.24E-16,1.70E-17
2.161106,1.33E-16,1.56E-17
2.1632187,1.32E-16,1.38E-17
2.1653292,1.26E-16,1.38E-17
2.1674378,1.29E-16,1.47E-17
2.1695442,1.15E-16,1.46E-17
2.1716487,1.42E-16,1.58E-17
2.173751,1.30E-16,1.62E-17
2.1758513,1.22E-16,1.68E-17
2.1779497,1.30E-16,1.82E-17
2.1800458,1.10E-16,1.87E-17
2.1821399,1.15E-16,1.86E-17
2.1842318,1.23E-16,2.07E-17
2.1863217,1.23E-16,1.94E-17
2.1884096,1.09E-16,1.73E-17
2.1904953,8.34E-17,1.63E-17
2.1925788,6.52E-17,1.90E-17
2.1946602,6.91E-17,2.03E-17
2.1967394,6.06E-17,1.89E-17
2.1988168,2.25E-17,1.86E-17
2.2008917,2.13E-17,1.70E-17
2.2029645,-1.32E-17,1.63E-17
2.2050354,1.02E-17,1.55E-17
2.207104,3.27E-17,1.50E-17
2.2091706,1.47E-17,1.64E-17
2.2112348,5.13E-17,1.91E-17
2.213297,5.51E-17,1.81E-17
2.2153568,3.08E-17,1.75E-17
2.2174144,2.20E-17,1.66E-17
2.21947,5.16E-17,1.50E-17
2.2215233,1.59E-17,1.31E-17
2.2235744,5.76E-17,1.52E-17
2.2256234,1.61E-17,1.42E-17
2.22767,7.25E-17,1.77E-17
2.2297146,5.10E-17,1.74E-17
2.2317567,4.37E-17,1.70E-17
2.2337968,1.77E-17,1.83E-17
2.2358344,4.10E-17,1.79E-17
2.23787,3.70E-17,1.52E-17
2.2399032,5.39E-17,1.43E-17
2.241934,4.22E-17,1.37E-17
2.2439628,1.59E-17,1.22E-17
2.245989,1.50E-17,1.28E-17
2.2480133,3.25E-17,1.36E-17
2.250035,2.25E-17,1.45E-17
2.2520547,2.01E-17,1.54E-17
2.2540717,1.35E-17,1.41E-17
2.2560868,2.99E-17,1.36E-17
2.2580993,3.21E-19,1.36E-17
2.2601097,1.84E-17,1.35E-17
2.2621176,-4.25E-18,1.25E-17
2.2641232,1.28E-17,1.46E-17
2.2661264,-1.46E-17,1.39E-17
2.2681272,-6.19E-18,1.38E-17
2.2701259,1.23E-17,1.44E-17
2.2721221,1.31E-17,1.48E-17
2.274116,6.17E-18,1.46E-17
2.2761075,-2.15E-17,1.58E-17
2.2780967,-2.84E-17,1.54E-17
2.2800834,-4.96E-17,1.56E-17
2.2820678,1.24E-17,1.58E-17
2.2840497,-3.86E-18,1.52E-17
2.2860293,1.94E-17,1.45E-17
2.2880065,-8.21E-18,1.50E-17
2.2899814,3.76E-18,1.75E-17
2.2919538,2.60E-17,1.70E-17
2.2939239,1.60E-17,1.72E-17
2.2958915,2.98E-17,1.86E-17
2.2978568,4.17E-18,1.80E-17
2.2998195,3.33E-17,1.75E-17
2.30178,-3.35E-17,1.66E-17
2.3037379,-2.89E-18,1.65E-17
2.3056936,-3.05E-18,1.56E-17
2.3076468,-1.33E-17,1.58E-17
2.3095975,-1.85E-17,1.51E-17
2.3115458,-4.86E-17,1.50E-17
2.3134918,-1.17E-17,1.45E-17
